id|name|brand|details|price|size|is_by_weight
3409|SAL LAVAVAJILLAS GRANO| BOSQUE VERDE|""|1| PAQUETE 3 KG|false
3410|DESINFECTANTE MULTIUSOS PASTILLAS (SUSTITUTO DE LEJIA)| ORACHE|https://www.telecompra.mercadona.es/detall_producte.php?id=43057|1.4| BOTE 48 U|false
3411|LEJIA DETERGENTE LIMON| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43054|1.1| BOTELLA 2 L|false
3412|LEJIA DETERGENTE LIMON, ESTRELLA| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=60946|1.79|430 ML|false
3413|LEJIA DETERGENTE| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43024|1.1| BOTELLA 2 L|false
3414|LEJIA DETERGENTE, ESTRELLA| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=60945|1.79|430 ML|false
3415|LEJIA LAVADORA DENSA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43124|2.35| GARRAFA 5 L|false
3416|LEJIA NORMAL (APTA PARA DESINFECCION AGUA DE BEBIDA)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43011|1.5| GARRAFA 5 L|false
3417|LEJIA NORMAL (APTA PARA DESINFECCION AGUA DE BEBIDA)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43075|0.8| BOTELLA 2 L|false
3418|LEJIA PREPARADO LAVADORA DENSA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43022|1.2| BOTELLA 2 L|false
3419|AGUARRAS SIMIL| BOSQUE VERDE|""|1.6| BOTELLA 500 ML|false
4855|RULO CABELLO 40 MM| DELIPLUS|""|2.8| PAQUETE 6 U|false
3420|AMONIACO CON DETERGENTE (BOTELLA LILA), BOSQUE VERDE| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=43802|0.95|5 L|false
3421|AMONIACO MUY FUERTE CON DETERGENTE| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43813|1.2| BOTELLA 750 ML|false
3422|AMONIACO PERFUMADO (BOTELLA AMARILLA), BOSQUE VERDE| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=43818|0.6|5 L|false
3423|DESATASCADOR GEL (BOTELLA NARANJA)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43853|1.9| BOTELLA 1 L|false
3424|DESATASCADOR TUBERIAS GEL TURBO (EN 5 MINUTOS)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43042|1.65| BOTELLA 500 ML|false
3425|LIMPIADOR CRISTALES DE CHIMENEA PISTOLA (APTO PARA MUEBLES JARDIN, HORNO Y BARBACOA)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44232|3.5| BOTELLA 750 ML|false
3426|LIMPIADOR FOSAS SEPTICAS| SPBERNER|""|6.25| CAJA 12 BOLSITAS - 300 G|false
3427|SALFUMANT| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=90333|3| GARRAFA 5 L|false
3428|SALFUMANT| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43810|0.9| BOTELLA 1 L|false
3429|SOSA CAUSTICA PERLAS| DIRNA|""|3.4| BOTE 1 KG|false
3430|TOALLITAS LIMPIABAÑOS| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43482|1.3| PAQUETE 50 U|false
3431|TOALLITAS LIMPIACOCINAS / QUITAGRASAS| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43935|1.3| PAQUETE 50 U|false
3432|TOALLITAS LIMPIACRISTALES| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43223|1.25| PAQUETE 30 U|false
3433|TOALLITAS LIMPIACUEROS| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44314|1.35| PAQUETE 30 U|false
3434|TOALLITAS LIMPIAMUEBLES| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44127|1.35| PAQUETE 30 U|false
3435|TOALLITAS LIMPIASUELOS| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=71527|1.6| PAQUETE 20 U|false
3436|BLOCK COLGADOR WC MAXI GOTAS AROMA LIMON| RELEVI|https://www.telecompra.mercadona.es/detall_producte.php?id=43056|1.3| 2 U - 80 ML|false
3437|BLOCK COLGADOR WC MAXI GOTAS AROMA PINO| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43055|1.3| 2 U - 80 ML|false
3438|BLOCK DISCO GEL WC ACTIVO AROMA MARINO COMPLETO| PATO|https://www.telecompra.mercadona.es/detall_producte.php?id=43400|2.86| CAJA 6 U - 36 ML|false
3439|BLOCK DISCO GEL WC ACTIVO FRESCOR LIMA COMPLETO| PATO|https://www.telecompra.mercadona.es/detall_producte.php?id=43401|2.9| CAJA 6 U - 36 ML|false
3440|BLOCK DISCO GEL WC ACTIVO FRESCOR LIMA RECAMBIO| PATO|https://www.telecompra.mercadona.es/detall_producte.php?id=43404|2.75| CAJA 6 U - 36 ML|false
3441|BLOCK LIQUIDO WC DUO ACTIVO COMPLETO + UN RECAMBIO NATURA| BREF|https://www.telecompra.mercadona.es/detall_producte.php?id=43046|1.95| PACK 2 X 50 ML - 100 ML + UN SOPORTE|false
3442|BLOCK PASTILLAS WC LIMON (PODER ACTIVO)| BREF|https://www.telecompra.mercadona.es/detall_producte.php?id=43504|1.45| 1 U - 50 G|false
3443|BLOCK PASTILLAS WC NATURA (PODER ACTIVO)| BREF|https://www.telecompra.mercadona.es/detall_producte.php?id=43045|1.45| 1 U - 50 G|false
3444|BLOCK TAZA WC COMPLETO AGUA AZUL MARINO| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43474|1.3| PACK 2 X 40 G - 80 G|false
3445|BLOCK TAZA WC COMPLETO EFECTO LEJIA AZUL + CLORO ACTIVO| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43484|1.4| PACK 2 X 40 G - 80 G|false
3446|LIMPIADOR ANTICAL GEL (DESINCRUSTA , LIMPIA Y ABRILLANTA)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43026|1.6| BOTELLA 750 ML|false
3447|LIMPIADOR ANTICAL PISTOLA (DESINCRUSTA , LIMPIA Y ABRILLANTA)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43025|1.65| BOTELLA 750 ML|false
3448|LIMPIADOR BAÑO DESINFECTANTE PISTOLA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43089|1.55| BOTELLA 750 ML|false
3449|LIMPIADOR BAÑO GEL, BOSQUE VERDE| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=43496|1.3|5 L|false
3450|LIMPIADOR DUCHAS PISTOLA (DUCHA LIMPIA)| BOSQUE VERDE|""|1.7| BOTELLA 1 L|false
3451|LIMPIADOR GEL WC DESINCRUSTANTE (PERFUME INTENSO Y DURADERO)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43028|1.6| BOTELLA 1 L|false
3452|LIMPIADOR GEL WC FLOR DE CEREZO| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=42203|1| BOTELLA 1 L|false
3453|LIMPIADOR GEL WC SPA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43420|1| BOTELLA 1 L|false
3454|LIMPIADOR GEL WC Y BAÑOS CON LEJIA| BOSQUE VERDE|""|1| BOTELLA 1000 ML|false
3455|LIMPIADOR POLVO WC ACTIVO MONODOSIS| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43047|1.85| CAJA 4 SOBRES X 60 G - 240 G|false
3456|LIMPIADOR TUBERIAS Y ELIMINADOR OLORES (PREVIENE ATASCOS) (BOTELLA BLANCA)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43806|3.75| BOTELLA 1 L|false
3457|PASTILLA CISTERNA WC AZUL| RELEVI|https://www.telecompra.mercadona.es/detall_producte.php?id=43507|1.3| PACK 4 U - 200 G|false
3458|PASTILLA CISTERNA WC LEJIA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43508|1.4| PACK 4 U - 200 G|false
3459|DESATASCADOR PLASTICO NEGRO| ZEPPILIN|""|1.9| U|false
3460|ESCOBILLERO BAÑO| BOSQUE VERDE|""|3| U|false
3461|CERA SUELOS AUTOBRILLANTE INCOLORA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43614|2.35| BOTELLA 1 L|false
3462|CERA SUELOS AUTOBRILLANTE PARQUET| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43621|3.4| BOTELLA 1 L|false
3463|BLANQUEADOR JUNTAS LIQUIDO CON ESPONJA| BOSQUE VERDE|""|1.85| BOTELLA 250 ML|false
3464|LIMPIADOR ACERO INOXIDABLE Y ALUMINIO (CREMA ABRILLANTADORA)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43033|2.25| BOTELLA 500 ML|false
3465|LIMPIADOR COCINA AMONIACAL DESENGRASANTE CITRICO, BOSQUE VERDE| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=43311|1.5|5 L|false
3466|LIMPIADOR FRIGORIFICOS Y MICROONDAS PISTOLA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43323|1.8| BOTELLA 500 ML|false
3467|LIMPIADOR HORNOS SPRAY| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44210|1.3| BOTE 300 ML|false
3468|LIMPIADOR JUNTAS DESINCRUSTANTE DE CEMENTOS (2 EN 1 )| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43931|3.25| BOTELLA 750 ML|false
4856|TOALLA TURBANTE SECA PELO COLOR| DELIPLUS|""|2.7| U|false
3469|LIMPIADOR PAELLAS/CACEROLAS/SARTENES Y OLLAS| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=42104|1.5| BOTELLA 500 ML|false
3470|LIMPIADOR PLACAS DE INDUCCION 3 EN 1 PISTOLA (MAXIMA LIMPIEZA, BRILLO SIN RAYAR Y EFECTO PROTECTOR)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44215|1.8| BOTELLA 500 ML|false
3471|LIMPIADOR VITROCERAMICA CON CREMA NARANJA| FROSCH|""|2.99| BOTELLA 500 ML|false
3472|LIMPIADOR VITROCERAMICA CREMA (POWER CREAM)| VITROCLEN|""|5.2| BOTELLA 450 ML|false
3473|LIMPIADOR VITROCERAMICA CREMA 3 EN 1| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44000|2| BOTELLA 500 ML|false
3474|RASQUETA VITROCERAMICA RECAMBIO| BOSQUE VERDE|""|2.4| PAQUETE 5 U|false
3475|RASQUETA VITROCERAMICA| BOSQUE VERDE|""|3.2| U|false
3476|LIMPIACRISTALES PERFUMADO PETACA| BOSQUE VERDE|""|1.07| BOTELLA 1 L|false
3477|LIMPIACRISTALES SPRAY (FORMULA ESPUMA)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=73207|1.8| BOTE 400 ML|false
3478|LIMPIACRISTALES Y MULTIUSOS 2 EN 1 PISTOLA| BOSQUE VERDE|""|1| BOTELLA 1 L|false
3479|LIMPIADOR PANTALLAS SPRAY (TODO TIPO DE PANTALLAS)| BOSQUE VERDE|""|3.4| BOTELLA 140 ML|false
3480|LIMPIAGAFAS SPRAY CON GAMUZA| DISOP|""|2.25| BOTE 15 ML|false
3481|LIMPIAPARABRISAS COCHE| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43204|2.5| BOTELLA 2 L|false
3482|TOALLITAS ANTIVAHO REUTILIZABLE| BOSQUE VERDE|""|1.1| U|false
3483|TOALLITAS LIMPIACRISTALES| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43223|1.25| PAQUETE 30 U|false
3484|TOALLITAS LIMPIAGAFAS PERFUMADAS (SOBRE MONODOSIS)| BOSQUE VERDE|""|1.6| PAQUETE 32 U|false
3485|DESENGRASANTE COCINAS Y TEJIDOS CITRICO (SIN ESPUMA) PISTOLA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43906|1.45| BOTELLA 750 ML|false
3486|DESENGRASANTE COCINAS Y TEJIDOS PISTOLA| KH-7|""|3.4| BOTELLA 780 ML|false
3487|DESENGRASANTE COCINAS Y TEJIDOS RECAMBIO| KH-7|""|2.9| BOTELLA 780 ML|false
3488|DESENGRASANTE JABON MARSELLA PISTOLA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43914|1.3| BOTELLA 750 ML|false
3489|LIMPIADOR CAL Y SUCIEDAD PISTOLA| CILLIT BANG|https://www.telecompra.mercadona.es/detall_producte.php?id=23549|3.9| BOTELLA 1000 ML|false
3490|LIMPIADOR POTENTE PISTOLA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43820|1.5| BOTELLA 750 ML|false
3491|LIMPIAHOGAR DESINFECTANTE ANTIBACTERIAS| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44262|2.2| BOTELLA 1500 ML|false
3492|LIMPIAHOGAR EFECTO ESPEJO| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43341|2.15| BOTELLA 1 L|false
3493|LIMPIAHOGAR GEL CON LEJIA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43301|1.35| BOTELLA 1.5 L|false
3494|LIMPIAHOGAR MULTIUSOS CON ALCOHOL AROMA PINO| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=42204|1.35| BOTELLA 1500 ML|false
3495|LIMPIAHOGAR OXIGENO ACTIVO SIN LEJIA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43338|1.35| BOTELLA 1 L|false
3496|LIMPIAHOGAR PH NEUTRO, BOSQUE VERDE| BOTELLA 1|https://www.telecompra.mercadona.es/detall_producte.php?id=43329|1.45|5 L|false
3497|MULTIUSOS DESINFECTANTE ANTIBACTERIAS SIN LEJIA PISTOLA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44019|1.95| BOTELLA 750 ML|false
3498|TOALLITAS LIMPIABAÑOS| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43482|1.3| PAQUETE 50 U|false
3499|TOALLITAS LIMPIACOCINAS / QUITAGRASAS| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43935|1.3| PAQUETE 50 U|false
3500|TOALLITAS LIMPIACUEROS| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44314|1.35| PAQUETE 30 U|false
3501|TOALLITAS LIMPIAMUEBLES| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44127|1.35| PAQUETE 30 U|false
3502|TOALLITAS MULTIUSOS HIGIENICAS| BOSQUE VERDE|""|1.05| PAQUETE 24 U|false
3503|ALGODON MAGICO| ALADIN|https://www.telecompra.mercadona.es/detall_producte.php?id=43705|2.6| BOTE 75 G|false
3504|LIMPIADOR ACERO INOXIDABLE Y ALUMINIO PISTOLA (ACEITE ABRILLANTADOR)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43032|4.3| BOTELLA 500 ML|false
3505|LIMPIADOR PLATA Y METALES EN CREMA| BOSQUE VERDE|""|2.3| BOTELLA 250 ML|false
3506|ABRILLANTADOR MUEBLES CON ACEITES NUTRIENTES PISTOLA| BOSQUE VERDE|""|3.3| BOTELLA 500 ML|false
3507|LIMPIADOR ABRILLANTADOR MULTISUPERFICIES SPRAY| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44113|1.49| BOTE 500 ML|false
3508|LIMPIADOR MUEBLES CERA SPRAY| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44125|1.45| BOTE 400 ML|false
3509|LIMPIADOR MUEBLES SPRAY| PRONTO|https://www.telecompra.mercadona.es/detall_producte.php?id=44102|2.87| BOTE 300 ML|false
3510|LIMPIADOR MUEBLES Y PARQUET PISTOLA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44116|2| BOTELLA 750 ML|false
3511|REPARADOR MUEBLES NORMAL| MOBLYSOL|https://www.telecompra.mercadona.es/detall_producte.php?id=44225|2.95| BOTELLA 125 ML|false
3512|ALCOHOL LIMPIEZA PERFUMADO PISTOLA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43112|2.6| BOTELLA 750 ML|false
3513|ALCOHOL LIMPIEZA PERFUMADO SPRAY| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=77163|1.8| BOTE 400 ML|false
3514|ALCOHOL LIMPIEZA PERFUMADO| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43861|2.2| BOTELLA 1 L|false
3515|LIMPIATAPICERIAS ESPUMA SPRAY| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44311|2.05| BOTE 500 ML|false
3516|LIMPIATAPICERIAS OXIGENO ACTIVO PISTOLA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44303|1.75| BOTELLA 750 ML|false
3517|MULTIUSOS CON LEJIA PISTOLA (HOGAR Y ROPA BLANCA)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43060|1.7| BOTELLA 750 ML|false
3518|MULTIUSOS PERFUMADO PISTOLA| BOSQUE VERDE|""|1.25| BOTELLA 1 L|false
3519|MULTIUSOS PH NEUTRO PISTOLA| LAS 3 BRUJAS|https://www.telecompra.mercadona.es/detall_producte.php?id=44001|2.55| BOTELLA 750 ML|false
3520|VINAGRE LIMPIEZA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=49402|0.8| BOTELLA 1 L|false
3521|ABRILLANTADOR SUELO| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43375|2.05| BOTELLA 1 L|false
4623|COMIDA GATO PATE SALMON Y TRUCHA ADULTOS| DELIKUIT|""|1| BOTE 400 G|false
3522|FRIEGASUELOS CONCENTRADO (PERFUME INTENSO Y DURADERO CLASICO)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44300|1.6| BOTELLA 1 L|false
3523|FRIEGASUELOS CONCENTRADO PETALOS| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44301|1.6| BOTELLA 1 L|false
3524|FRIEGASUELOS FLOR DE CEREZO| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43307|1| BOTELLA 1500 ML|false
3525|FRIEGASUELOS INSECTICIDA| KRISUL|https://www.telecompra.mercadona.es/detall_producte.php?id=43070|2.35| BOTELLA 1 L|false
3526|FRIEGASUELOS LAVANDA| BOSQUE VERDE|""|1| BOTELLA 1500 ML|false
3527|FRIEGASUELOS PINO| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43347|1| BOTELLA 1500 ML|false
3528|FRIEGASUELOS SPA (AZUL CELESTE)| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43320|1| BOTELLA 1500 ML|false
3529|LIMPIADOR CONCENTRADO ALOE VERA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43315|2.1| BOTELLA 1500 ML|false
3530|LIMPIADOR CONCENTRADO SUELOS MARMOL,GRANITO,TERRAZO| LAS 3 BRUJAS|https://www.telecompra.mercadona.es/detall_producte.php?id=43044|3| BOTELLA 1175 ML|false
3531|LIMPIADOR JABONOSO MADERA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44110|1.4| BOTELLA 1 L|false
3532|LIMPIADOR MOPA SPRAY| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44310|2.8| BOTE 750 ML|false
3533|LIMPIADOR MOPAS ATRAPA-POLVO PISTOLA| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=44304|3.7| BOTELLA 750 ML|false
3534|RENOVADOR BRILLO| BOSQUE VERDE|https://www.telecompra.mercadona.es/detall_producte.php?id=43314|2.5| BOTELLA 1500 ML|false
3535|BOLSA BASURA 5 L| BOSQUE VERDE|""|1.2| PAQUETE 40 U|false
3536|BOLSA BASURA CUBO GRANDE 50 LITROS CIERRE FACIL 70 X 75 AROMA LIMON (BLANCA)| BOSQUE VERDE|""|1.7| PAQUETE 15 U|false
3537|BOLSA BASURA CUBO INDUSTRIAL 100 LITROS JARDIN CIERRE FACIL 82 X 105 (VERDE)| BOSQUE VERDE|""|2.7| PAQUETE 10 U|false
3538|BOLSA BASURA CUBO INDUSTRIAL 120 LITROS COMUNIDAD SIN CIERRE 85 X 110 (NEGRA)| BOSQUE VERDE|""|1.25| PAQUETE 10 U|false
3539|BOLSA BASURA CUBO MEDIANO 30 LITROS ALTO CIERRE FACIL 50 X 75 (AZUL)| BOSQUE VERDE|""|1.9| PAQUETE 20 U|false
3540|BOLSA BASURA CUBO MEDIANO 30 LITROS COCINA CIERRE FACIL 55 X 60 (GRIS)| BOSQUE VERDE|""|1.65| PAQUETE 40 U|false
3541|BOLSA BASURA CUBO MEDIANO 30 LITROS COCINA CIERRE FACIL 56 X 62 AROMA LAVANDA (MORADA)| BOSQUE VERDE|""|1.7| PAQUETE 20 U|false
3542|BOLSA BASURA CUBO MEDIANO 30 LITROS ENVASES CIERRE FÁCIL (AMARILLA)| BOSQUE VERDE|""|1.7| PAQUETE 30 U|false
3543|BOLSA BASURA CUBO PEQUEÑO 10 LITROS - RESTOS ORGANICOS COMPOSTABLE CIERRA FACIL 45 X 44 (BEIGE)| BOSQUE VERDE|""|1.7| PAQUETE 15 U|false
3544|BOLSA BASURA CUBO PEQUEÑO 10 LITROS MINI CIERRE FACIL 45 X 47 AROMA LIMON (BLANCA)| BOSQUE VERDE|""|1.3| PAQUETE 40 U|false
3545|BOLSA BOCADILLO PAPEL 17X31 CM| BOSQUE VERDE|""|1.95| PAQUETE 30 U|false
3546|BOLSA CONGELACION CIERRE ZIP GRANDE 25 X 35 CM (ENVASE AZUL)| BOSQUE VERDE|""|1.35| PAQUETE 15 U|false
3547|BOLSA CONGELACION CIERRE ZIP MEDIANA 17 X 22 CM (ENVASE VERDE)| BOSQUE VERDE|""|1.2| PAQUETE 20 U|false
3548|BOLSA CONGELACION GRANDE 30X45CM (ENVASE GRIS)| BOSQUE VERDE|""|1| PAQUETE 30 U|false
3549|BOLSA CONGELACION MEDIANA 22X35 CM (ENVASE MORADO)| BOSQUE VERDE|""|0.8| PAQUETE 40 U|false
3550|BOLSA PARA ASAR| BOSQUE VERDE|""|1.65| PAQUETE 12 U|false
3551|FILM TRANSPARENTE 30 M. TRIPLE USO| BOSQUE VERDE|""|1.2| U|false
3552|FILM TRANSPARENTE 80 M| BOSQUE VERDE|""|1.05| U|false
3553|PAPEL ALUMINIO 30 METROS| BOSQUE VERDE|""|2.2| U|false
3554|PAPEL VEGETAL 30 HOJAS| BOSQUE VERDE|""|1.7| PAQUETE 30 U|false
3555|BOL DESECHABLE BIODEGRADABLE 17,5 CM| BOSQUE VERDE|""|2.1| PAQUETE 15 U|false
3556|COPA CAVA REUTILIZABLE TRANSPARENTE 145 ML| BOSQUE VERDE|""|1.6| PAQUETE 6 U|false
3557|CUCHARA REUTILIZABLE GRANDE| BOSQUE VERDE|""|1.55| PAQUETE 15 U|false
3558|CUCHARA REUTILIZABLE POSTRE| BOSQUE VERDE|""|1.45| PAQUETE 15 U|false
3559|CUCHILLO REUTILIZABLE TRANSPARENTE| BOSQUE VERDE|""|1.55| PAQUETE 15 U|false
3560|PALETINA CAFE DESECHABLE| BOSQUE VERDE|""|1| PAQUETE 50 U|false
3561|PLATO DESECHABLE BIODEGRADABLE MEDIANO 22 CM| BOSQUE VERDE|""|1.6| PAQUETE 15 U|false
3562|PLATO DESECHABLE BIODEGRADABLE PEQUEÑO 17,5 CM| BOSQUE VERDE|""|1.45| PAQUETE 15 U|false
3563|TENEDOR REUTILIZABLE| BOSQUE VERDE|""|1.55| PAQUETE 15 U|false
3564|VASO DESECHABLE CARTON PARA BEBIDA CALIENTE 100 ML| BOSQUE VERDE|""|1.35| PAQUETE 20 U|false
3565|VASO DESECHABLE CARTON PARA BEBIDA CALIENTE 200 ML| BOSQUE VERDE|""|2.45| PAQUETE 10 U|false
3566|VASO REUTILIZABLE 550 ML| BOSQUE VERDE|""|1.6| PAQUETE 10 U|false
3567|MOLDE DESECHABLE ALUMINIO FLAN| ALIBERICO|""|1.8| PAQUETE 12 U|false
3568|MOLDE DESECHABLE ALUMINIO RECTANGULAR TAPA 0.5 L| ALIBERICO|""|1.75| PAQUETE 5 U|false
3569|MOLDE DESECHABLE ALUMINIO RECTANGULAR TAPA 1,5 L. ( PLUM CAKE )| ALIBERICO|""|3.2| PAQUETE 3 U|false
3570|MOLDE DESECHABLE ALUMINIO REDONDO 1 L| ALIBERICO|""|2| PAQUETE 3 U|false
3571|MOLDE DESECHABLE ALUMINIO TARTA RECTANGULAR (BAJO) 2.7 L| ALIBERICO|""|2.3| PAQUETE 2 U|false
3572|MANTEL DESECHABLE PAPEL ROLLO 7 X 1,2 M BLANCO| PAPERMON|""|1.85| U|false
3573|MANTEL DESECHABLE PAPEL ROLLO 7 X 1,2 M COLORES| PAPERMON|""|2.6| U|false
3574|PAJITAS REUTILIZABLES| BOSQUE VERDE|""|1.15| PAQUETE 30 U|false
3575|PALILLOS REDONDOS DOSIFICADOR| BOSQUE VERDE|""|1.25| BOTE 500 U|false
3576|PINCHO MADERA PARA BROCHETA| |""|1| PAQUETE 100 U|false
3577|PAPEL COCINA BLANCO DOBLE CAPA DOBLE ROLLO| BOSQUE VERDE|""|2.2| PAQUETE 3 U|false
3578|PAPEL COCINA BLANCO DOBLE CAPA DOBLE ROLLO| BOSQUE VERDE|""|4.4| PAQUETE 6 U|false
3579|PAPEL COCINA DECORADO EXTRA| BOSQUE VERDE|""|2.75| PAQUETE 2 U|false
3580|PAPEL COCINA GIGANTE| BOSQUE VERDE|""|2.8| U 90 M - 375 SERVICIOS|false
3581|PAPEL COCINA JUMBO| BOSQUE VERDE|""|3| U 140 M - 600 SERVICIOS|false
3582|SERVILLETA PAPEL 1 CAPA 30X30 CM BLANCA| BOSQUE VERDE|""|1.2| PAQUETE 200 U|false
3583|SERVILLETA PAPEL 2 CAPAS 22X22 CM COCKTAIL BLANCA| BOSQUE VERDE|""|1.95| PAQUETE 200 U|false
3584|SERVILLETA PAPEL 2 CAPAS 22X22 CM COCKTAIL COLOR| BOSQUE VERDE|""|1.45| PAQUETE 60 U|false
3585|SERVILLETA PAPEL 2 CAPAS 33X32 CM BLANCA DECORADA| BOSQUE VERDE|""|2.05| PAQUETE 100 U|false
3586|SERVILLETA PAPEL 2 CAPAS 33X32 CM BLANCA| BOSQUE VERDE|""|1.2| PAQUETE 100 U|false
3587|SERVILLETA PAPEL 3 CAPAS 33X33 CM BLANCA| BOSQUE VERDE|""|1.25| PAQUETE 50 U|false
